date,close,high,low,open,volume,ticker,day_of_week,day_of_month,week_of_year,month,quarter,year,is_month_start,is_month_end,is_week_start,is_week_end,close_lag_1,close_lag_2,close_lag_3,close_lag_5,close_lag_10,high_lag_1,high_lag_2,high_lag_3,high_lag_5,high_lag_10,low_lag_1,low_lag_2,low_lag_3,low_lag_5,low_lag_10,volume_lag_1,volume_lag_2,volume_lag_3,volume_lag_5,volume_lag_10,future_return_1d,future_return_2d,future_return_5d,future_return_10d,past_return_1d,past_return_2d,past_return_5d,past_return_10d,daily_range,daily_range_abs,gap,close_to_open,close_to_high,close_to_low,volatility_5d,volatility_10d,volatility_21d,atr_5d,atr_10d,atr_21d,momentum_5d,momentum_10d,momentum_21d,volume_change_5d,volume_change_10d,volume_change_21d,close_to_ma_5d,close_to_ma_10d,close_to_ma_21d,volume_change_rate
2010-03-11,-0.2706588283908903,-0.27116786133684145,-0.2693811160547697,-0.2694755161521777,0.14739526768387132,MSFT,0.5,-0.3333333333333333,-0.6538461538461539,-0.6666666666666666,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.47520197024990296,-0.47491227752595866,-0.4740372578737177,-0.4737401504920374,-0.47356462252099213,-0.47508322969996986,-0.47377450520781145,-0.4728233087032219,-0.47210038908115703,-0.47228268525371164,-0.47426100537542387,-0.47404679765130675,-0.4742204550605256,-0.4742787604010365,-0.4726683332083872,-1.4253929060028696,-1.4240440050070369,-1.4226957636856223,-1.4218080852954242,-1.4218080852954242,0.14960348295876083,0.0678317521625117,0.25641052623974964,0.36620578522098296,-0.03917573793066854,-0.09108720729713157,-0.13451896970647484,-0.1985662369925086,-0.42098811611974835,-0.2603156091191244,-0.05917568925608852,0.7020070569967524,0.6577705537836962,0.3853684918348013,-1.2797023745743235,-1.5250468520224192,-1.7820020899049371,-0.3534445727006613,-0.33757203805879427,-0.36578381538948257,-0.13451896970647484,-0.1985662369925086,-0.2733100793986031,0.12168414068184344,0.1552739976591411,0.19688533013565523,-0.09602798349608994,-0.16396788989228708,-0.23428937224619456,0.035537334306338625
2010-03-12,-0.2700249819233893,-0.2698414458454247,-0.2680337849921931,-0.2664540629353054,-0.015044421101358448,MSFT,1.0,-0.26666666666666666,-0.6538461538461539,-0.6666666666666666,-1.0,-1.0,0.0,0.0,0.0,1.0,-0.269416665030429,-0.47491227752595866,-0.4740372578737177,-0.4737401504920374,-0.47356462252099213,-0.27116208322679036,-0.47377450520781145,-0.4728233087032219,-0.47210038908115703,-0.47228268525371164,-0.2694804499709486,-0.47404679765130675,-0.4742204550605256,-0.4742787604010365,-0.4726683332083872,0.14733001879720156,-1.4240440050070369,-1.4226957636856223,-1.4218080852954242,-1.4218080852954242,0.0022615144705042146,0.052868014082140924,0.15548234003002132,0.06489076093041118,0.15008168711076328,-0.09108720729713157,-0.13451896970647484,-0.1985662369925086,-0.4244325240250873,-0.2603162888202359,0.551492741753514,-0.1534787650619581,0.2774003417159945,0.014405380562797897,-1.2797023745743235,-1.5250468520224192,-1.7820020899049371,-0.3534445727006613,-0.33757203805879427,-0.36578381538948257,-0.13451896970647484,-0.1985662369925086,-0.2733100793986031,0.12168414068184344,0.1552739976591411,0.19688533013565523,-0.09602798349608994,-0.16396788989228708,-0.23428937224619456,-0.2352742350669726
2010-03-15,-0.269884168896415,-0.2699112841100525,-0.268246561581434,-0.2674378187997081,0.2436395036231239,MSFT,-1.0,-0.06666666666666667,-0.6153846153846154,-0.6666666666666666,-1.0,-1.0,0.0,0.0,1.0,0.0,-0.26878193619418383,-0.2689354443839519,-0.4740372578737177,-0.4737401504920374,-0.47356462252099213,-0.2698347309752606,-0.2696835008385273,-0.4728233087032219,-0.47210038908115703,-0.47228268525371164,-0.26813178153002837,-0.26902969448099606,-0.4742204550605256,-0.4742787604010365,-0.4726683332083872,-0.015037761242172466,0.14786767370660808,-1.4226957636856223,-1.4218080852954242,-1.4218080852954242,0.12793600299677002,0.3997601894148001,0.14622618516654048,0.0034764512942080145,0.0027397186225066703,0.0687663020904383,-0.13451896970647484,-0.1985662369925086,-0.35965874454388674,-0.2530421670995586,-0.4505586419890627,0.24536670114421325,0.3914791684860038,0.19699637668799982,-1.2797023745743235,-1.5250468520224192,-1.7820020899049371,-0.3534445727006613,-0.33757203805879427,-0.36578381538948257,-0.13451896970647484,-0.1985662369925086,-0.2733100793986031,0.12168414068184344,0.1552739976591411,0.19688533013565523,-0.09602798349608994,-0.16396788989228708,-0.23428937224619456,0.5164522386681595
2010-03-16,-0.269320773667667,-0.26907356573642743,-0.26689925550124766,-0.2657514438705312,0.20854327274022114,MSFT,-0.5,0.0,-0.6153846153846154,-0.6666666666666666,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.268640927143377,-0.26830012479466314,-0.26799689890663614,-0.4737401504920374,-0.47356462252099213,-0.2699046185620662,-0.2683550429573719,-0.2685000157540429,-0.47210038908115703,-0.47228268525371164,-0.2683447693240803,-0.2676794681553152,-0.2690550718472485,-0.4742787604010365,-0.4726683332083872,0.2435316493710167,-0.01441635335629337,0.14860104502125826,-1.4218080852954242,-1.4218080852954242,0.5035350906068483,0.2542510795771141,0.32615769396621497,0.07077798393719655,0.12841420714877247,0.053781622860338545,-0.13451896970647484,-0.1985662369925086,-0.5915972762011924,-0.27849924929483655,0.5057284283873451,-0.15305650763863035,0.2410407949978801,-0.20681733780306602,-1.2797023745743235,-1.5250468520224192,-1.7820020899049371,-0.3534445727006613,-0.33757203805879427,-0.36578381538948257,-0.13451896970647484,-0.1985662369925086,-0.2733100793986031,0.12168414068184344,0.1552739976591411,0.19688533013565523,-0.09602798349608994,-0.16396788989228708,-0.23428937224619456,-0.01960067169869255
2010-03-17,-0.2674897212841296,-0.26642073203898975,-0.2654810263931902,-0.2651892959355191,0.816649456086314,MSFT,0.0,0.06666666666666667,-0.6153846153846154,-0.6666666666666666,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.26807674762006245,-0.26815898450430775,-0.26736138337685994,-0.4737401504920374,-0.47356462252099213,-0.26906630856299385,-0.26842498875765197,-0.2671700458729068,-0.47210038908115703,-0.47228268525371164,-0.26699612589034827,-0.2678927019775446,-0.26770386896100506,-0.4742787604010365,-0.4726683332083872,0.20845095487559367,0.24401968130165175,-0.013619502914813654,-1.4218080852954242,-1.4218080852954242,-0.08105487722676076,-0.14895749278014786,-0.11669947298679104,-0.42931709891928205,0.5040132947588507,0.40115925984331785,-0.13451896970647484,-0.1985662369925086,-0.016927069386368974,-0.21303885866599848,0.5042045537485411,0.2917728368567655,-0.20243634648015066,0.004180171431173775,-1.2797023745743235,-1.5250468520224192,-1.7820020899049371,-0.239717927767198,-0.33757203805879427,-0.36578381538948257,-0.13451896970647484,-0.1985662369925086,-0.2733100793986031,1.1773617915548795,0.1552739976591411,0.19688533013565523,0.423418948994371,-0.16396788989228708,-0.23428937224619456,1.0114167361925532
2010-03-18,-0.26763051642099767,-0.2674678583540707,-0.26477187210176684,-0.26427580292261815,0.5255310057507077,MSFT,0.5,0.13333333333333333,-0.6153846153846154,-0.6666666666666666,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.26624314625427936,-0.2675942798894085,-0.26722019955707815,-0.2675382383792034,-0.47356462252099213,-0.266411601343413,-0.26758598048096016,-0.2672400712828231,-0.2676346794968293,-0.47228268525371164,-0.26557648902962483,-0.26654250068793833,-0.26791725700607655,-0.2688359643896311,-0.4726683332083872,0.8162879419844951,0.20895708222257303,0.24471544173373072,0.14859173700577522,-1.4218080852954242,-0.08110388722405062,-0.10610869140590759,0.22383986150123175,-0.5034998205907791,-0.08057667307475831,0.2554465158575549,0.25770600983992226,-0.1985662369925086,-0.8261432063225933,-0.3039556112590177,-0.05914881652495129,-0.07841946981605481,0.28219010216281915,-0.42750361009913035,-0.8834034277644436,-1.5250468520224192,-1.7820020899049371,-0.24717545683045203,-0.33757203805879427,-0.36578381538948257,0.25770600983992226,-0.1985662369925086,-0.2733100793986031,0.44142282705249825,0.1552739976591411,0.19688533013565523,0.2272298613646168,-0.16396788989228708,-0.23428937224619456,-0.3049674605806221
2010-03-19,-0.26777138311829096,-0.2662112786909368,-0.26583554480465243,-0.26336235439218947,2.1940774832196843,MSFT,1.0,0.2,-0.6153846153846154,-0.6666666666666666,-1.0,-1.0,0.0,0.0,0.0,1.0,-0.26638413739007527,-0.26575897195930115,-0.26665532078023046,-0.2669022245512611,-0.47356462252099213,-0.26745946717501173,-0.26492906199986527,-0.26640010807898146,-0.2663037826052061,-0.47228268525371164,-0.26486663082242456,-0.26512122396484106,-0.26656607917401537,-0.2674829344847765,-0.4726683332083872,0.5252983638648826,0.8164805332538848,0.20966655776398344,-0.013536206130608618,-1.4218080852954242,-0.01892549512287264,0.3232199943233643,-0.07183929380748257,-0.4161566121980666,-0.08062568307204818,-0.14832633068309578,0.15646814179525237,-0.1985662369925086,0.244575630087478,-0.18394640704976464,0.5855875816533902,-0.44538690136665027,-0.46332954272297744,0.041509768225483586,-0.8471046657394236,-1.5250468520224192,-1.7820020899049371,-0.2341248018136428,-0.33757203805879427,-0.36578381538948257,0.15646814179525237,-0.1985662369925086,-0.2733100793986031,2.230338974728604,0.1552739976591411,0.19688533013565523,0.07258128097835792,-0.16396788989228708,-0.23428937224619456,2.2782676348213418
2010-03-22,-0.267700985549857,-0.2676075121121474,-0.26555193756195045,-0.2651892947457007,0.2528174906973846,MSFT,-1.0,0.4,-0.5769230769230769,-0.6666666666666666,-1.0,-1.0,0.0,0.0,1.0,0.0,-0.2665252001859148,-0.26590009431797185,-0.2648194468182605,-0.26676093003137025,-0.47356462252099213,-0.26620200007222194,-0.26597780066044047,-0.2637401655948308,-0.2663738568239641,-0.47228268525371164,-0.2659313593406751,-0.26441054578050655,-0.2651437745026625,-0.26769661106085524,-0.4726683332083872,2.193106209750075,0.5256410541458133,0.8169523695223617,0.2446512661039538,-1.4218080852954242,0.5407782694517944,-0.02026249901339206,-0.14357563215797742,-0.38915036549843046,-0.018447290970870184,-0.10541756413434722,0.14718358591585842,-0.1985662369925086,-0.534111394259799,-0.2712250910723388,-0.4463194581583771,0.2176929249979112,0.31955736352436714,-0.06728343360674875,-0.843259985069665,-1.5250468520224192,-1.7820020899049371,-0.23723203548304697,-0.33757203805879427,-0.36578381538948257,0.14718358591585842,-0.1985662369925086,-0.2733100793986031,-0.7032032478895863,0.1552739976591411,0.19688533013565523,-0.0228780541472231,-0.16396788989228708,-0.23428937224619456,-1.371101217387031
2010-03-23,-0.26572906646902633,-0.26621127131408495,-0.26541007670826344,-0.2645568657664679,0.44458489860594297,MSFT,-0.5,0.4666666666666667,-0.5769230769230769,-0.6666666666666666,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.26645470461801685,-0.26604128840338137,-0.2649606127008272,-0.2661956083415718,-0.47356462252099213,-0.2675992195613622,-0.2647192861394687,-0.26479009788966196,-0.26553330815220333,-0.47228268525371164,-0.2656474705857338,-0.26547650419654556,-0.2644325823153981,-0.2663436062440596,-0.4726683332083872,0.25270557353709944,2.1925886069898413,0.5262266553763477,0.20962239004886718,-1.4218080852954242,-0.5119636684490713,0.09243970718586693,-0.2322932781812344,-0.5541219342802541,0.5412564736037968,0.3245119498266484,0.3276671854832507,-0.1985662369925086,0.03456546894231636,-0.20576606787207435,-0.10215406041416332,0.6847032308602924,0.6212790002673605,0.8643069260769243,-0.7122977022345945,-1.5250468520224192,-1.7820020899049371,-0.22480284694670327,-0.33757203805879427,-0.36578381538948257,0.3276671854832507,-0.1985662369925086,-0.2733100793986031,-0.47248450352384397,0.1552739976591411,0.19688533013565523,0.3012824590501037,-0.16396788989228708,-0.23428937224619456,0.3351668805688143
2010-03-24,-0.26734883669673,-0.2665603245712097,-0.26406277398564454,-0.2636434219237622,0.086772482062421,MSFT,0.0,0.5333333333333333,-0.5769230769230769,-0.6666666666666666,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.2644800404563942,-0.265970727224046,-0.2651018503322542,-0.2643582948984475,-0.47356462252099213,-0.2662019926901603,-0.266117669454759,-0.26353015097556853,-0.2628715116451813,-0.47228268525371164,-0.2655054689191176,-0.2651922875137373,-0.2654993116932607,-0.2649193784143626,-0.4726683332083872,0.4443880899151345,0.25318887334997897,2.192522163918541,0.8165615282096846,-1.4218080852954242,0.7053492270091609,-0.07751096364598792,-0.45679534784152304,-0.019173078014752272,-0.5114854642970688,-0.019451233447583333,-0.11654881714519345,-0.1985662369925086,-0.730005456218762,-0.2930454354115235,-0.7407220985577861,-0.20083093801845334,-0.05318267719053921,-0.6425580100871544,-0.6149323922436961,-1.5250468520224192,-1.7820020899049371,-0.2384751167409487,-0.2282015497026905,-0.36578381538948257,-0.11654881714519345,-0.1985662369925086,-0.2733100793986031,-0.8477359614830752,-0.4812484943645826,0.19688533013565523,-0.12518414436104275,0.01384494370498258,-0.23428937224619456,-0.4662179421203771
