date,close,high,low,open,volume,ticker,day_of_week,day_of_month,week_of_year,month,quarter,year,is_month_start,is_month_end,is_week_start,is_week_end,close_lag_1,close_lag_2,close_lag_3,close_lag_5,close_lag_10,high_lag_1,high_lag_2,high_lag_3,high_lag_5,high_lag_10,low_lag_1,low_lag_2,low_lag_3,low_lag_5,low_lag_10,volume_lag_1,volume_lag_2,volume_lag_3,volume_lag_5,volume_lag_10,future_return_1d,future_return_2d,future_return_5d,future_return_10d,past_return_1d,past_return_2d,past_return_5d,past_return_10d,daily_range,daily_range_abs,gap,close_to_open,close_to_high,close_to_low,volatility_5d,volatility_10d,volatility_21d,atr_5d,atr_10d,atr_21d,momentum_5d,momentum_10d,momentum_21d,volume_change_5d,volume_change_10d,volume_change_21d,close_to_ma_5d,close_to_ma_10d,close_to_ma_21d,volume_change_rate
2010-03-11,-0.604671011315544,-0.6069578591572808,-0.6071009191866327,-0.6123497897431428,2.628757374911725,GOOGL,0.5,-0.3333333333333333,-0.6538461538461539,-0.6666666666666666,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.9636814497638282,-0.9629077285313278,-0.961625501335865,-0.9616741131489356,-0.9600663841000175,-0.964706316287459,-0.9641953820476497,-0.9633076314238487,-0.9627998623882342,-0.9603235301823664,-0.9641919276953294,-0.9630608114008935,-0.9635696453279621,-0.9633124302855723,-0.9619095830169144,-0.8280485064292682,-0.8270747637745095,-0.8270747637745095,-0.8270409664173312,-0.8270409664173312,-0.21350965769208807,-1.3014112124360147,-0.7475635882751687,-0.6655127663177154,-0.04276322227840268,-0.07346600656025909,-0.11890635231621038,-0.12129050308732013,0.3890936589839365,-0.2753588212990803,-0.10197409350356086,0.8583013977520473,-0.2269526217921466,0.4838015870345543,-1.3493274309053107,-1.473096635867114,-1.5357745006872476,-0.5587466056376315,-0.5600587445006632,-0.5704187216031265,-0.11890635231621038,-0.12129050308732013,-0.16282086203930138,0.14187944678531722,0.18248434504019526,0.21280795592782645,-0.09869582288441427,-0.13115477631435163,-0.17032091737082775,0.055341600734668525
2010-03-12,-0.6056591141495662,-0.6056915914757718,-0.6040123136964505,-0.603791931019058,1.4202847433099333,GOOGL,1.0,-0.26666666666666666,-0.6538461538461539,-0.6666666666666666,-1.0,-1.0,0.0,0.0,0.0,1.0,-0.6044596009640592,-0.9629077285313278,-0.961625501335865,-0.9616741131489356,-0.9600663841000175,-0.6062058415379489,-0.9641953820476497,-0.9633076314238487,-0.9627998623882342,-0.9603235301823664,-0.6066156217723313,-0.9630608114008935,-0.9635696453279621,-0.9633124302855723,-0.9619095830169144,2.6285425157055204,-0.8270747637745095,-0.8270747637745095,-0.8270409664173312,-0.8270409664173312,-1.789546289149982,-1.0571728565390468,-0.9539199015030976,-0.625037268180772,-0.21308554759060694,-0.07346600656025909,-0.11890635231621038,-0.12129050308732013,-0.05427498004517932,-0.3484536874784401,1.420856584054732,-1.0617550964724005,-0.9026505612557267,-0.732916037446389,-1.3493274309053107,-1.473096635867114,-1.5357745006872476,-0.5587466056376315,-0.5600587445006632,-0.5704187216031265,-0.11890635231621038,-0.12129050308732013,-0.16282086203930138,0.14187944678531722,0.18248434504019526,0.21280795592782645,-0.09869582288441427,-0.13115477631435163,-0.17032091737082775,-0.7761364295361828
2010-03-15,-0.6157624952681564,-0.6172103171611046,-0.6184340235658319,-0.6170232960714779,2.972215438869907,GOOGL,-1.0,-0.06666666666666667,-0.6153846153846154,-0.6666666666666666,-1.0,-1.0,0.0,0.0,1.0,0.0,-0.6054486096761413,-0.6039467441626825,-0.961625501335865,-0.9616741131489356,-0.9600663841000175,-0.6049399191325242,-0.6056031542505393,-0.9633076314238487,-0.9627998623882342,-0.9603235301823664,-0.6035268262092477,-0.6052575913005039,-0.9635696453279621,-0.9633124302855723,-0.9619095830169144,1.420168657567124,2.629375003396936,-0.8270747637745095,-0.8270409664173312,-0.8270409664173312,0.1787004514961048,0.09127179745826426,-0.3700916321668621,-0.14582286464674132,-1.7891221790485008,-1.3003192817531342,-0.11890635231621038,-0.12129050308732013,0.6783291838594526,-0.23893859677576157,-2.9073577420549137,-0.452167825530014,-0.48402151826426415,0.5718584358254388,-1.3493274309053107,-1.473096635867114,-1.5357745006872476,-0.5587466056376315,-0.5600587445006632,-0.5704187216031265,-0.11890635231621038,-0.12129050308732013,-0.16282086203930138,0.14187944678531722,0.18248434504019526,0.21280795592782645,-0.09869582288441427,-0.13115477631435163,-0.17032091737082775,1.6970500026566133
2010-03-16,-0.6145150243324177,-0.6178404073319869,-0.6154699705111454,-0.6200136232110381,1.9740149220309111,GOOGL,-0.5,0.0,-0.6153846153846154,-0.6666666666666666,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.6155612534250686,-0.6049350346634533,-0.6030367411390061,-0.9616741131489356,-0.9600663841000175,-0.6164555039807651,-0.6043369078504567,-0.6048866170553955,-0.9627998623882342,-0.9603235301823664,-0.6179494235912127,-0.6021668356201174,-0.6055681718167772,-0.9633124302855723,-0.9619095830169144,2.971972507416453,1.4210505259356123,2.629375003396936,-0.8270409664173312,-0.8270409664173312,-0.0037829715052877665,0.007907667931633293,-0.829057008351677,-0.07737051831362962,0.17912456159758594,-1.055741982094278,-0.11890635231621038,-0.12129050308732013,-0.25069480957279505,-0.38538087852054487,-0.4050347478041316,0.4265247658448243,0.09782429154493724,0.040062069446286694,-1.3493274309053107,-1.473096635867114,-1.5357745006872476,-0.5587466056376315,-0.5600587445006632,-0.5704187216031265,-0.11890635231621038,-0.12129050308732013,-0.16282086203930138,0.14187944678531722,0.18248434504019526,0.21280795592782645,-0.09869582288441427,-0.13115477631435163,-0.17032091737082775,-0.5693903950193197
2010-03-17,-0.6142926952666199,-0.6159868697066123,-0.6132967711386725,-0.6160244802793099,1.8842716000408868,GOOGL,0.0,0.06666666666666667,-0.6153846153846154,-0.6666666666666666,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.6143126388264314,-0.6150403346801786,-0.6040240068331011,-0.9616741131489356,-0.9600663841000175,-0.6170854223435295,-0.6158554399472485,-0.603620975237261,-0.9627998623882342,-0.9603235301823664,-0.6149851881285865,-0.6165985854312748,-0.6024757035949122,-0.9633124302855723,-0.9619095830169144,1.9738535776317543,2.97279096070502,1.4210505259356123,-0.8270409664173312,-0.8270409664173312,0.048692049538174444,-0.4659837859825476,-0.4804378111417029,-0.07587610128286425,-0.003358861403806639,0.09429643529829099,-0.11890635231621038,-0.12129050308732013,-0.3246121058233335,-0.39701364044903475,0.5914419740195297,-0.3543760991220387,-0.40745341506538724,-0.5556226679099654,-1.3493274309053107,-1.473096635867114,-1.5357745006872476,-0.29809591256724055,-0.5600587445006632,-0.5704187216031265,-0.11890635231621038,-0.12129050308732013,-0.16282086203930138,-0.16063440578322127,0.18248434504019526,0.21280795592782645,-0.5826899400659118,-0.13115477631435163,-0.17032091737082775,-0.020833167959846573
2010-03-18,-0.6137739590631865,-0.6178281888329145,-0.6141000607587673,-0.6182317948090359,0.6231288659062781,GOOGL,0.5,0.13333333333333333,-0.6153846153846154,-0.6666666666666666,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.6140901059326354,-0.6137926268168583,-0.6141188281708246,-0.6030580366895595,-0.9600663841000175,-0.6152323901264686,-0.6164855195285707,-0.6151340076962455,-0.6044677720327888,-0.9603235301823664,-0.6128118550173401,-0.6136324688958804,-0.6169154498227116,-0.6052722279535754,-0.9619095830169144,1.8841175907343897,1.9747128194463384,2.97279096070502,2.62926755733518,-0.8270409664173312,-0.7422023439471154,-0.6991771459160686,-0.27445208004402566,-0.05036074468131658,0.04911615963965557,0.010816616523898152,-0.7467594202737428,-0.12129050308732013,-0.5994347554751085,-0.440517219600423,-0.2897615882394758,0.2083209414480485,0.3237859463675746,-0.15231114789605346,0.13837057016906573,-1.473096635867114,-1.5357745006872476,-0.32668742974007803,-0.5600587445006632,-0.5704187216031265,-0.7467594202737428,-0.12129050308732013,-0.16282086203930138,-1.236823211820806,0.18248434504019526,0.21280795592782645,-0.24163892618834004,-0.13115477631435163,-0.17032091737082775,-1.0505432685360006
2010-03-19,-0.6177263466867041,-0.6180973116725711,-0.6176369622170793,-0.6211419021883684,3.0867831192629955,GOOGL,1.0,0.2,-0.6153846153846154,-0.6666666666666666,-1.0,-1.0,0.0,0.0,0.0,1.0,-0.613570894159525,-0.6135702555249163,-0.6128724141167101,-0.6040453775907214,-0.9600663841000175,-0.6170732071761028,-0.6146320130545277,-0.6157637864397997,-0.6032024442195396,-0.9603235301823664,-0.6136151940719092,-0.6114577566102117,-0.6139476898065241,-0.6021794251865855,-0.9619095830169144,0.6230779350083682,1.8849804996456765,1.9747128194463384,1.4209924565151717,-0.8270409664173312,-0.3193691914946326,-0.854962171960481,-0.002233213160212727,0.21571278156570833,-0.7417782338456342,-0.4637324841039882,-0.9535113868927708,-0.12129050308732013,0.2520764650227249,-0.3079862396239744,-1.5304977170114187,-0.00639618111003729,-0.8185856912122325,-0.28320780600443934,0.15874655018512426,-1.473096635867114,-1.5357745006872476,-0.31968187784461344,-0.5600587445006632,-0.5704187216031265,-0.9535113868927708,-0.12129050308732013,-0.16282086203930138,1.180531581120477,0.18248434504019526,0.21280795592782645,-0.4702104546738631,-0.13115477631435163,-0.17032091737082775,4.0930640322172245
2010-03-22,-0.6192702958977916,-0.6188008222076472,-0.6195050866825199,-0.6235403422663608,2.4421663915202734,GOOGL,-1.0,0.4,-0.5769230769230769,-0.6666666666666666,-1.0,-1.0,0.0,0.0,1.0,0.0,-0.617526905273543,-0.6130514207998176,-0.6126502734124184,-0.6141409679229598,-0.9600663841000175,-0.6173422566334237,-0.6164733012348474,-0.6139111649408729,-0.6147126203029013,-0.9603235301823664,-0.617152313191274,-0.6122616054553283,-0.6117717725453161,-0.6166207335150622,-0.9619095830169144,3.086530823719458,0.6239923768054383,1.8849804996456765,2.97266948138741,-0.8270409664173312,-0.9863978379424841,-0.08834532700422182,0.09845372965390924,0.20826084830281974,-0.3189450813931515,-0.6972494600165515,-0.3685637254188821,-0.12129050308732013,0.5582461161152795,-0.26119594117857464,-0.9801881083154218,0.17400179646197295,-1.0809120708912268,-0.18437548558424988,-0.6734654868695683,-1.473096635867114,-1.5357745006872476,-0.36771361829301535,-0.5600587445006632,-0.5704187216031265,-0.3685637254188821,-0.12129050308732013,-0.16282086203930138,0.6264257325780497,0.18248434504019526,0.21280795592782645,-0.595785476825073,-0.13115477631435163,-0.17032091737082775,-0.33629063277201804
2010-03-23,-0.6245196188801767,-0.6240249516876838,-0.6271518318860858,-0.6229669514740328,3.6641944293553173,GOOGL,-0.5,0.4666666666666667,-0.5769230769230769,-0.6666666666666666,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.6190722699544257,-0.6170045590858263,-0.6121319766923794,-0.6128944589206001,-0.9600663841000175,-0.6180455753406845,-0.6167424195515127,-0.6157515739798224,-0.6153422427987721,-0.9603235301823664,-0.6190205526211664,-0.6158009691934275,-0.6125760667910505,-0.6136526524447607,-0.9619095830169144,2.441966783166414,3.0873445955369836,0.6239923768054383,1.9746321253212042,-0.8270409664173312,0.8954723382916134,0.9260102984835742,0.6760841635602723,0.3334325703661315,-0.985973727841003,-0.8532506779960082,-0.8284090902245639,-0.12129050308732013,1.2023313148596613,-0.1666042436169825,-0.20628896632934154,-1.0481223704743066,-1.1005726393275155,0.5720086774702575,-0.5187171221935666,-1.473096635867114,-1.5357745006872476,-0.3298399407919303,-0.5600587445006632,-0.5704187216031265,-0.8284090902245639,-0.12129050308732013,-0.16282086203930138,1.444163988769323,0.18248434504019526,0.21280795592782645,-1.082798404948689,-0.13115477631435163,-0.17032091737082775,0.9441196988348048
2010-03-24,-0.6193752714496567,-0.6230828837147786,-0.628584026816769,-0.6300758974575977,4.532965314388864,GOOGL,0.0,0.5333333333333333,-0.5769230769230769,-0.6666666666666666,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.6243264054384609,-0.6185488015335271,-0.6160810157762784,-0.6126723012942672,-0.9600663841000175,-0.6232682803454717,-0.6174459182630953,-0.6160205638032684,-0.6134900809339954,-0.9603235301823664,-0.6266677684057282,-0.6176703941884886,-0.6161173916376409,-0.6114764997914777,-0.9619095830169144,3.6638949395986797,2.442806895349154,3.0873445955369836,1.8849034723175426,-0.8270409664173312,0.5728634093224081,0.3050013263626534,0.3130767050235244,0.19102516839934353,0.8958964483930946,-0.08556995428736268,-0.47912147456195914,-0.12129050308732013,1.7820704125069566,-0.06948237253477914,-0.9056633820056464,1.5574681870917146,0.22447859838605824,2.6744576074349493,0.0022203479736591482,-1.473096635867114,-1.5357745006872476,-0.27313912528677325,-0.2872283030945811,-0.5704187216031265,-0.47912147456195914,-0.12129050308732013,-0.16282086203930138,1.543292610208832,1.8346416489109447,0.21280795592782645,-0.16479074541101615,-0.5478394922106816,-0.17032091737082775,0.5153152312622096
